line_id,document_ids,tier,score,confidence,auto_post,amount_diff_paise,evidence,n_docs
BL-000940,AP-RT-2026-000758,t3_doc_number,0.976,0.95,yes,0,doc_ref=RT-2026-000758,1
BL-000947,AR-INV-2026-000944,t3_doc_number,0.976,0.95,yes,0,doc_ref=INV-2026-000944,1
BL-000973,AP-RT-2026-000886,t3_doc_number,0.973,0.95,yes,0,doc_ref=RT-2026-000886,1
BL-001050,AP-VB-2026-001072,t3_doc_number,0.974,0.95,yes,0,doc_ref=VB-2026-001072,1
BL-001051,AP-VB-2026-000730,t3_doc_number,0.973,0.95,yes,0,doc_ref=VB-2026-000730,1
BL-001063,AR-INV-2026-001129,t3_doc_number,0.972,0.95,yes,0,doc_ref=INV-2026-001129,1
BL-001309,AP-RT-2026-000964,t3_doc_number,0.975,0.95,yes,0,doc_ref=RT-2026-000964,1
BL-001340,AP-RT-2026-001249,t3_doc_number,0.976,0.95,yes,0,doc_ref=RT-2026-001249,1
BL-001348,AR-INV-2026-001077,t3_doc_number,0.974,0.95,yes,0,doc_ref=INV-2026-001077,1
BL-001368,AP-VB-2026-001322,t3_doc_number,0.972,0.95,yes,0,doc_ref=VB-2026-001322,1
BL-001416,AR-INV-2026-001580,t3_doc_number,0.973,0.95,yes,0,doc_ref=INV-2026-001580,1
BL-001562,AR-INV-2026-001699,t3_doc_number,0.971,0.95,yes,0,doc_ref=INV-2026-001699,1
BL-000077,AR-INV-2026-000033,t3_doc_number,0.98,0.951,yes,0,doc_ref=INV-2026-000033,1
BL-000378,AR-INV-2026-000547,t3_doc_number,0.979,0.951,yes,0,doc_ref=INV-2026-000547,1
BL-000390,AR-INV-2026-000105,t3_doc_number,0.981,0.951,yes,0,doc_ref=INV-2026-000105,1
BL-000480,AP-VB-2026-000111,t3_doc_number,0.979,0.951,yes,0,doc_ref=VB-2026-000111,1
BL-000517,AP-VB-2026-000543,t3_doc_number,0.979,0.951,yes,0,doc_ref=VB-2026-000543,1
BL-000520,AP-VB-2026-000530,t3_doc_number,0.98,0.951,yes,0,doc_ref=VB-2026-000530,1
BL-000538,AP-VB-2026-000554,t3_doc_number,0.979,0.951,yes,0,doc_ref=VB-2026-000554,1
BL-000666,AP-RT-2026-000224,t3_doc_number,0.979,0.951,yes,0,doc_ref=RT-2026-000224,1
BL-000796,AP-RT-2026-000862,t3_doc_number,0.98,0.951,yes,0,doc_ref=RT-2026-000862,1
BL-000999,AP-VB-2026-000892,t3_doc_number,0.978,0.951,yes,0,doc_ref=VB-2026-000892,1
BL-001000,AP-VB-2026-000623,t3_doc_number,0.979,0.951,yes,0,doc_ref=VB-2026-000623,1
BL-001243,AR-INV-2026-000855,t3_doc_number,0.98,0.951,yes,0,doc_ref=INV-2026-000855,1
BL-001333,AP-VB-2026-000831,t3_doc_number,0.979,0.951,yes,0,doc_ref=VB-2026-000831,1
BL-001394,AR-INV-2026-001000,t3_doc_number,0.98,0.951,yes,0,doc_ref=INV-2026-001000,1
BL-001459,AR-INV-2026-001674,t3_doc_number,0.977,0.951,yes,0,doc_ref=INV-2026-001674,1
BL-001476,AP-VB-2026-001424,t3_doc_number,0.98,0.951,yes,0,doc_ref=VB-2026-001424,1
BL-001507,AP-RT-2026-001135,t3_doc_number,0.977,0.951,yes,0,doc_ref=RT-2026-001135,1
BL-001546,AP-RT-2026-001133,t3_doc_number,0.981,0.951,yes,0,doc_ref=RT-2026-001133,1
BL-001587,AP-VB-2026-001567,t3_doc_number,0.979,0.951,yes,0,doc_ref=VB-2026-001567,1
BL-001629,AP-VB-2026-001502,t3_doc_number,0.98,0.951,yes,0,doc_ref=VB-2026-001502,1
BL-001643,AP-VB-2026-001233,t3_doc_number,0.979,0.951,yes,0,doc_ref=VB-2026-001233,1
BL-001689,AR-INV-2026-001370,t3_doc_number,0.981,0.951,yes,0,doc_ref=INV-2026-001370,1
BL-000057,AP-VB-2026-000117,t3_doc_number,0.984,0.952,yes,0,doc_ref=VB-2026-000117,1
BL-000070,AR-INV-2026-000186,t3_doc_number,0.985,0.952,yes,0,doc_ref=INV-2026-000186,1
BL-000089,AP-RT-2026-000191,t3_doc_number,0.984,0.952,yes,0,doc_ref=RT-2026-000191,1
BL-000217,AP-RT-2026-000115,t3_doc_number,0.983,0.952,yes,0,doc_ref=RT-2026-000115,1
BL-000243,AR-INV-2026-000493,t3_doc_number,0.983,0.952,yes,0,doc_ref=INV-2026-000493,1
BL-000253,AP-RT-2026-000197,t3_doc_number,0.984,0.952,yes,0,doc_ref=RT-2026-000197,1
BL-000254,AP-RT-2026-000067,t3_doc_number,0.983,0.952,yes,0,doc_ref=RT-2026-000067,1
BL-000285,AP-VB-2026-000332,t3_doc_number,0.982,0.952,yes,0,doc_ref=VB-2026-000332,1
BL-000314,AP-RT-2026-000112,t3_doc_number,0.982,0.952,yes,0,doc_ref=RT-2026-000112,1
BL-000327,AR-INV-2026-000529,t3_doc_number,0.986,0.952,yes,0,doc_ref=INV-2026-000529,1
BL-000396,AP-VB-2026-000239,t3_doc_number,0.982,0.952,yes,0,doc_ref=VB-2026-000239,1
BL-000414,AR-INV-2026-000205,t3_doc_number,0.985,0.952,yes,0,doc_ref=INV-2026-000205,1
BL-000449,AP-VB-2026-000388,t3_doc_number,0.983,0.952,yes,0,doc_ref=VB-2026-000388,1
BL-000532,AP-RT-2026-000797,t3_doc_number,0.984,0.952,yes,0,doc_ref=RT-2026-000797,1
BL-000579,AP-VB-2026-000357,t3_doc_number,0.986,0.952,yes,0,doc_ref=VB-2026-000357,1
BL-000638,AP-RT-2026-000813,t3_doc_number,0.984,0.952,yes,0,doc_ref=RT-2026-000813,1
BL-000653,AR-INV-2026-000794,t3_doc_number,0.982,0.952,yes,0,doc_ref=INV-2026-000794,1
BL-000748,AR-INV-2026-000762,t3_doc_number,0.983,0.952,yes,0,doc_ref=INV-2026-000762,1
BL-000797,AP-RT-2026-000929,t3_doc_number,0.984,0.952,yes,0,doc_ref=RT-2026-000929,1
BL-000833,AR-INV-2026-000463,t3_doc_number,0.985,0.952,yes,0,doc_ref=INV-2026-000463,1
BL-000845,AP-RT-2026-000477,t3_doc_number,0.987,0.952,yes,0,doc_ref=RT-2026-000477,1
BL-000938,AR-INV-2026-000908,t3_doc_number,0.983,0.952,yes,0,doc_ref=INV-2026-000908,1
BL-000943,AP-VB-2026-000519,t3_doc_number,0.986,0.952,yes,0,doc_ref=VB-2026-000519,1
BL-001016,AR-INV-2026-000882,t3_doc_number,0.984,0.952,yes,0,doc_ref=INV-2026-000882,1
BL-001052,AP-VB-2026-000932,t3_doc_number,0.984,0.952,yes,0,doc_ref=VB-2026-000932,1
BL-001053,AP-RT-2026-000931,t3_doc_number,0.983,0.952,yes,0,doc_ref=RT-2026-000931,1
BL-001097,AR-INV-2026-001013,t3_doc_number,0.983,0.952,yes,0,doc_ref=INV-2026-001013,1
BL-001180,AP-VB-2026-000949,t3_doc_number,0.983,0.952,yes,0,doc_ref=VB-2026-000949,1
BL-001207,AR-INV-2026-000989,t3_doc_number,0.986,0.952,yes,0,doc_ref=INV-2026-000989,1
BL-001263,AR-INV-2026-001001,t3_doc_number,0.985,0.952,yes,0,doc_ref=INV-2026-001001,1
BL-001273,AR-INV-2026-001130,t3_doc_number,0.983,0.952,yes,0,doc_ref=INV-2026-001130,1
BL-001299,AP-VB-2026-001067,t3_doc_number,0.982,0.952,yes,0,doc_ref=VB-2026-001067,1
BL-001313,AP-VB-2026-001044,t3_doc_number,0.986,0.952,yes,0,doc_ref=VB-2026-001044,1
BL-001384,AP-RT-2026-001531,t3_doc_number,0.984,0.952,yes,0,doc_ref=RT-2026-001531,1
BL-001392,AR-INV-2026-001319,t3_doc_number,0.985,0.952,yes,0,doc_ref=INV-2026-001319,1
BL-001393,AR-INV-2026-000956,t3_doc_number,0.986,0.952,yes,0,doc_ref=INV-2026-000956,1
BL-001450,AP-VB-2026-001409,t3_doc_number,0.982,0.952,yes,0,doc_ref=VB-2026-001409,1
BL-001531,AR-INV-2026-001292,t3_doc_number,0.983,0.952,yes,0,doc_ref=INV-2026-001292,1
BL-001679,AR-INV-2026-001355,t3_doc_number,0.982,0.952,yes,0,doc_ref=INV-2026-001355,1
BL-001686,AP-RT-2026-001393,t3_doc_number,0.983,0.952,yes,0,doc_ref=RT-2026-001393,1
BL-000131,AR-INV-2026-000335,t3_doc_number,0.992,0.953,yes,0,doc_ref=INV-2026-000335,1
BL-000140,AR-INV-2026-000008,t3_doc_number,0.991,0.953,yes,0,doc_ref=INV-2026-000008,1
BL-000284,AP-RT-2026-000271,t3_doc_number,0.988,0.953,yes,0,doc_ref=RT-2026-000271,1
BL-000310,AR-INV-2026-000482,t3_doc_number,0.992,0.953,yes,0,doc_ref=INV-2026-000482,1
BL-000446,AP-RT-2026-000669,t3_doc_number,0.987,0.953,yes,0,doc_ref=RT-2026-000669,1
BL-000740,AR-INV-2026-000912,t3_doc_number,0.988,0.953,yes,0,doc_ref=INV-2026-000912,1
BL-000911,AP-VB-2026-001016,t3_doc_number,0.987,0.953,yes,0,doc_ref=VB-2026-001016,1
BL-000988,AR-INV-2026-000983,t3_doc_number,0.991,0.953,yes,0,doc_ref=INV-2026-000983,1
BL-001091,AP-RT-2026-001153,t3_doc_number,0.988,0.953,yes,0,doc_ref=RT-2026-001153,1
BL-001092,AP-RT-2026-001069,t3_doc_number,0.988,0.953,yes,0,doc_ref=RT-2026-001069,1
BL-001251,AP-RT-2026-001222,t3_doc_number,0.988,0.953,yes,0,doc_ref=RT-2026-001222,1
BL-001370,AR-INV-2026-001538,t3_doc_number,0.988,0.953,yes,0,doc_ref=INV-2026-001538,1
BL-001402,AP-VB-2026-001232,t3_doc_number,0.988,0.953,yes,0,doc_ref=VB-2026-001232,1
BL-001427,AR-INV-2026-001495,t3_doc_number,0.99,0.953,yes,0,doc_ref=INV-2026-001495,1
BL-001461,AR-INV-2026-001452,t3_doc_number,0.987,0.953,yes,0,doc_ref=INV-2026-001452,1
BL-001522,AP-RT-2026-001517,t3_doc_number,0.988,0.953,yes,0,doc_ref=RT-2026-001517,1
BL-001528,AP-RT-2026-001158,t3_doc_number,0.987,0.953,yes,0,doc_ref=RT-2026-001158,1
BL-000061,AP-VB-2026-000074,t3_doc_number,0.993,0.954,yes,0,doc_ref=VB-2026-000074,1
BL-000774,AP-RT-2026-000915,t3_doc_number,0.993,0.954,yes,0,doc_ref=RT-2026-000915,1
BL-001152,AR-INV-2026-001395,t3_doc_number,0.993,0.954,yes,0,doc_ref=INV-2026-001395,1
BL-001526,AP-VB-2026-001162,t3_doc_number,1.0,0.954,yes,-70300,doc_ref=VB-2026-001162,1
BL-000191,AR-INV-2026-000203,t2_advice_utr,1.0,0.955,no,-513000,advice_utr=900000018055,1
BL-000038,AR-INV-2026-000024,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000024,1
BL-000051,AR-INV-2026-000144,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000144,1
BL-000052,AR-INV-2026-000090,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000090,1
BL-000091,AP-VB-2026-000173,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000173,1
BL-000092,AP-RT-2026-000319,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000319,1
BL-000102,AR-INV-2026-000290,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000290,1
BL-000103,AP-VB-2026-000162,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000162,1
BL-000117,AR-INV-2026-000230,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000230,1
BL-000133,AP-RT-2026-000196,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000196,1
BL-000137,AP-VB-2026-000077,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000077,1
BL-000152,AR-INV-2026-000216,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000216,1
BL-000156,AP-RT-2026-000014,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000014,1
BL-000166,AR-INV-2026-000206,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000206,1
BL-000186,AP-RT-2026-000375,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000375,1
BL-000205,AR-INV-2026-000063,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000063,1
BL-000210,AP-RT-2026-000156,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000156,1
BL-000222,AP-VB-2026-000082,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000082,1
BL-000235,AR-INV-2026-000407,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000407,1
BL-000251,AR-INV-2026-000496,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000496,1
BL-000265,AP-VB-2026-000053,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000053,1
BL-000270,AR-INV-2026-000086,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000086,1
BL-000278,AR-INV-2026-000329,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000329,1
BL-000296,AR-INV-2026-000424,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000424,1
BL-000298,AR-INV-2026-000492,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000492,1
BL-000304,AP-VB-2026-000071,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000071,1
BL-000309,AR-INV-2026-000422,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000422,1
BL-000361,AR-INV-2026-000524,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000524,1
BL-000367,AR-INV-2026-000452,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000452,1
BL-000372,AP-VB-2026-000399,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000399,1
BL-000398,AP-VB-2026-000225,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000225,1
BL-000403,AR-INV-2026-000464,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000464,1
BL-000438,AP-VB-2026-000358,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000358,1
BL-000451,AR-INV-2026-000363,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000363,1
BL-000455,AR-INV-2026-000640,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000640,1
BL-000476,AR-INV-2026-000130,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000130,1
BL-000485,AR-INV-2026-000468,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000468,1
BL-000496,AP-RT-2026-000351,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000351,1
BL-000503,AR-INV-2026-000534,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000534,1
BL-000507,AP-VB-2026-000134,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000134,1
BL-000534,AP-RT-2026-000472,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000472,1
BL-000546,AR-INV-2026-000705,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000705,1
BL-000549,AR-INV-2026-000676,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000676,1
BL-000553,AP-VB-2026-000354,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000354,1
BL-000569,AR-INV-2026-000515,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000515,1
BL-000578,AP-RT-2026-000293,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000293,1
BL-000581,AP-VB-2026-000296,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000296,1
BL-000603,AR-INV-2026-000858,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000858,1
BL-000620,AP-RT-2026-000386,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000386,1
BL-000634,AR-INV-2026-000539,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000539,1
BL-000640,AP-RT-2026-000633,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000633,1
BL-000650,AP-VB-2026-000415,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000415,1
BL-000706,AR-INV-2026-000436,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000436,1
BL-000713,AP-RT-2026-000551,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000551,1
BL-000714,AP-VB-2026-000809,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000809,1
BL-000734,AP-RT-2026-000652,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000652,1
BL-000738,AP-VB-2026-000500,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000500,1
BL-000749,AR-INV-2026-000870,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000870,1
BL-000782,AR-INV-2026-000393,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000393,1
BL-000805,AR-INV-2026-000816,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000816,1
BL-000810,AR-INV-2026-000516,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000516,1
BL-000815,AP-VB-2026-000509,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000509,1
BL-000822,AR-INV-2026-000885,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000885,1
BL-000838,AP-VB-2026-000470,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000470,1
BL-000841,AR-INV-2026-001052,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001052,1
BL-000858,AP-RT-2026-000893,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000893,1
BL-000861,AP-VB-2026-001058,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001058,1
BL-000865,AR-INV-2026-000703,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000703,1
BL-000868,AP-RT-2026-000821,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000821,1
BL-000876,AP-RT-2026-001132,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001132,1
BL-000881,AR-INV-2026-000823,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000823,1
BL-000886,AP-RT-2026-000901,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000901,1
BL-000913,AR-INV-2026-000584,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000584,1
BL-000914,AR-INV-2026-001118,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001118,1
BL-000927,AP-VB-2026-001123,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001123,1
BL-000933,AP-VB-2026-000875,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000875,1
BL-000960,AR-INV-2026-000808,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000808,1
BL-000969,AP-RT-2026-000946,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000946,1
BL-000971,AP-VB-2026-000768,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000768,1
BL-000972,AP-RT-2026-000681,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000681,1
BL-000979,AR-INV-2026-000990,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000990,1
BL-000993,AP-RT-2026-001006,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001006,1
BL-001003,AR-INV-2026-000895,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000895,1
BL-001015,AR-INV-2026-000841,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000841,1
BL-001044,AP-VB-2026-001138,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001138,1
BL-001048,AP-VB-2026-000975,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000975,1
BL-001102,AP-RT-2026-000751,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000751,1
BL-001108,AR-INV-2026-001240,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001240,1
BL-001116,AP-VB-2026-001046,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001046,1
BL-001121,AR-INV-2026-001241,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001241,1
BL-001135,AP-RT-2026-000960,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000960,1
BL-001151,AR-INV-2026-001326,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001326,1
BL-001156,AP-VB-2026-001011,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001011,1
BL-001177,AP-VB-2026-000802,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-000802,1
BL-001178,AP-RT-2026-001434,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001434,1
BL-001179,AP-RT-2026-001356,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001356,1
BL-001187,AP-RT-2026-001197,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001197,1
BL-001195,AR-INV-2026-001497,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001497,1
BL-001216,AP-VB-2026-001159,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001159,1
BL-001231,AP-VB-2026-001386,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001386,1
BL-001236,AP-VB-2026-001215,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001215,1
BL-001240,AR-INV-2026-001168,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001168,1
BL-001247,AP-RT-2026-001306,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001306,1
BL-001248,AP-RT-2026-001134,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001134,1
BL-001249,AP-RT-2026-000979,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-000979,1
BL-001271,AR-INV-2026-001218,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001218,1
BL-001291,AP-VB-2026-001228,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001228,1
BL-001304,AR-INV-2026-000868,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-000868,1
BL-001311,AP-VB-2026-001160,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001160,1
BL-001331,AR-INV-2026-001207,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001207,1
BL-001335,AR-INV-2026-001165,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001165,1
BL-001338,AR-INV-2026-001252,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001252,1
BL-001354,AP-RT-2026-001309,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001309,1
BL-001382,AP-RT-2026-001410,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001410,1
BL-001451,AP-RT-2026-001324,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001324,1
BL-001455,AR-INV-2026-001144,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001144,1
BL-001465,AR-INV-2026-001618,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001618,1
BL-001499,AR-INV-2026-001474,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001474,1
BL-001504,AR-INV-2026-001126,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001126,1
BL-001532,AR-INV-2026-001384,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001384,1
BL-001550,AR-INV-2026-001353,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001353,1
BL-001553,AR-INV-2026-001381,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001381,1
BL-001578,AP-RT-2026-001763,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001763,1
BL-001608,AP-RT-2026-001463,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001463,1
BL-001614,AR-INV-2026-001630,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001630,1
BL-001615,AR-INV-2026-001612,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001612,1
BL-001646,AP-VB-2026-001721,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001721,1
BL-001655,AP-VB-2026-001407,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001407,1
BL-001668,AP-RT-2026-001310,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001310,1
BL-001669,AP-VB-2026-001633,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001633,1
BL-001671,AP-RT-2026-001839,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001839,1
BL-001675,AP-RT-2026-001372,t3_doc_number,1.0,0.955,yes,0,doc_ref=RT-2026-001372,1
BL-001677,AR-INV-2026-001454,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001454,1
BL-001680,AR-INV-2026-001909,t3_doc_number,1.0,0.955,yes,0,doc_ref=INV-2026-001909,1
BL-001687,AP-VB-2026-001364,t3_doc_number,1.0,0.955,yes,0,doc_ref=VB-2026-001364,1
BL-000698,AR-INV-2026-000314,t2_advice_utr,1.0,0.956,no,-520300,advice_utr=900000022587,1
BL-000840,AR-INV-2026-001146,t2_advice_utr,1.0,0.957,no,-304400,advice_utr=900000059228,1
BL-000053,AR-INV-2026-000287,t2_advice_utr,1.0,0.96,no,-716800,advice_utr=900000021437,1
BL-000010,AR-INV-2026-000007,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000009024,1
BL-000011,AR-INV-2026-000088,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000012510,1
BL-000024,AR-INV-2026-000083,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000012307,1
BL-000032,AR-INV-2026-000150,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000015527,1
BL-000041,AR-INV-2026-000032,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000010088,1
BL-000045,AR-INV-2026-000202,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000018003,1
BL-000047,AR-INV-2026-000048,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000010860,1
BL-000078,AR-INV-2026-000059,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000011351,1
BL-000087,AR-INV-2026-000106,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000013285,1
BL-000148,AR-INV-2026-000218,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000018478,1
BL-000149,AR-INV-2026-000183,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000016949,1
BL-000153,AR-INV-2026-000204,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000018061,1
BL-000169,AR-INV-2026-000395,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000026165,1
BL-000184,AR-INV-2026-000021,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000009623,1
BL-000204,AR-INV-2026-000045,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000010683,1
BL-000227,AR-INV-2026-000177,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000016634,1
BL-000242,AR-INV-2026-000062,t2_advice_utr,1.0,0.962,yes,0,advice_utr=900000011576,1
